# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	13. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	C
# Flight type and number:	Free Flight 5
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1821500	3020.3085	1810.2780	135.6328	-0.1870	-15.7888	-0.8185	1.1121	0.7575	0.6909	1
1821520	3020.2938	1807.1348	135.4832	0.1109	-15.6372	-0.6368	1.8350	0.7605	1.1287	0
1821540	3020.3529	1804.0232	135.3781	0.5573	-15.4593	-0.3827	2.6201	0.9266	1.4735	1
1821560	3020.5167	1800.9511	135.3301	1.1598	-15.2042	-0.0907	3.3968	1.4853	1.5399	0
1821580	3020.8168	1797.9415	135.3418	1.9224	-14.7977	0.1900	4.2306	2.4848	1.3293	1
1821600	3021.2856	1795.0321	135.4061	2.8393	-14.1882	0.4253	4.9978	3.6097	1.0187	0
1821620	3021.9525	1792.2662	135.5119	3.8741	-13.3742	0.6175	5.4798	4.6105	0.8400	1
1821640	3022.8353	1789.6824	135.6531	4.9540	-12.3972	0.7972	5.4686	5.2548	0.9091	0
1821660	3023.9341	1787.3073	135.8308	5.9956	-11.3090	0.9863	5.0534	5.6867	1.0181	1
1821680	3025.2335	1785.1588	136.0476	6.9376	-10.1437	1.1631	4.4025	5.9741	0.8726	0
1821700	3026.7091	1783.2498	136.2960	7.7576	-8.9064	1.2592	3.7711	6.3565	0.2407	1
1821720	3028.3366	1781.5962	136.5513	8.4700	-7.5754	1.1932	3.2835	6.8987	-0.8142	0
1821740	3030.0971	1780.2197	136.7733	9.1117	-6.1249	0.9178	3.0633	7.6106	-1.9668	1
1821760	3031.9812	1779.1463	136.9184	9.7192	-4.5625	0.4482	2.9990	8.1296	-2.8616	0
1821780	3033.9848	1778.3947	136.9526	10.2973	-2.9569	-0.1417	2.8571	8.1388	-3.2210	1
1821800	3036.1001	1777.9635	136.8617	10.8041	-1.4228	-0.7460	2.3374	7.3841	-3.0130	0
1821820	3038.3065	1777.8255	136.6542	11.1731	-0.0569	-1.2530	1.4392	6.3036	-2.2275	1
1821840	3040.5694	1777.9407	136.3605	11.3555	1.1233	-1.5634	0.3982	5.3750	-0.9960	0
1821860	3042.8486	1778.2749	136.0288	11.3396	2.1814	-1.6088	-0.5825	5.0387	0.5100	1
1821880	3045.1052	1778.8133	135.7170	11.1346	3.2054	-1.3746	-1.4679	5.1121	1.9313	0
1821900	3047.3025	1779.5571	135.4790	10.7389	4.2457	-0.9171	-2.4493	5.3133	2.8441	1
1821920	3049.4008	1780.5116	135.3502	10.1353	5.2937	-0.3483	-3.5697	5.2516	3.0627	0
1821940	3051.3566	1781.6745	135.3397	9.3191	6.3046	0.2093	-4.6538	4.9425	2.6636	1
1821960	3053.1284	1783.0334	135.4339	8.3255	7.2285	0.6679	-5.4075	4.3708	1.9790	0
1821980	3054.6868	1784.5659	135.6069	7.2240	8.0203	0.9906	-5.7394	3.6150	1.2394	1
1822000	3056.0180	1786.2416	135.8301	6.0884	8.6408	1.1807	-5.7040	2.6395	0.6076	0
1822020	3057.1222	1788.0223	136.0791	4.9708	9.0634	1.2671	-5.5056	1.5830	0.1889	1
1822040	3058.0063	1789.8669	136.3370	3.8929	9.2921	1.2895	-5.2734	0.6277	-0.0337	0
1822060	3058.6793	1791.7391	136.5949	2.8577	9.3705	1.2860	-5.0744	0.0314	-0.0426	1
1822080	3059.1494	1793.6151	136.8514	1.8648	9.3685	1.2793	-4.8662	-0.1731	-0.0192	0
1822100	3059.4252	1795.4865	137.1066	0.9216	9.3548	1.2664	-4.5997	-0.0414	-0.0592	1
1822120	3059.5180	1797.3571	137.3580	0.0460	9.3752	1.2194	-4.1869	0.2220	-0.3354	0
1822140	3059.4436	1799.2366	137.5944	-0.7447	9.4444	1.0993	-3.7338	0.4924	-0.8293	1
1822160	3059.2201	1801.1348	137.7977	-1.4422	9.5499	0.8894	-3.2414	0.6184	-1.3236	1
1822180	3058.8667	1803.0565	137.9502	-2.0451	9.6612	0.6210	-2.7867	0.5536	-1.4918	0
1822200	3058.4021	1804.9993	138.0461	-2.5534	9.7462	0.3643	-2.2979	0.3289	-1.1973	1
1822220	3057.8454	1806.9550	138.0959	-2.9674	9.7867	0.1840	-1.8346	0.0669	-0.6369	1
1822240	3057.2151	1808.9140	138.1197	-3.2932	9.7874	0.0996	-1.3906	-0.0984	-0.1500	0
1822260	3056.5281	1810.8700	138.1357	-3.5504	9.7681	0.0822	-1.1230	-0.1302	0.0635	1
1822280	3055.7950	1812.8213	138.1526	-3.7719	9.7483	0.0866	-1.0281	-0.0814	0.0290	0
1822300	3055.0193	1814.7693	138.1703	-3.9962	9.7364	0.0846	-1.1486	-0.0338	-0.0518	1
1822320	3054.1965	1816.7158	138.1864	-4.2603	9.7311	0.0758	-1.4482	-0.0102	-0.0661	0
1822340	3053.3152	1818.6617	138.2007	-4.5889	9.7283	0.0745	-1.8374	-0.0136	0.0320	1
1822360	3052.3610	1820.6072	138.2162	-4.9802	9.7250	0.0907	-2.1344	-0.0135	0.1406	0
1822380	3051.3231	1822.5517	138.2369	-5.4018	9.7166	0.1186	-2.1709	-0.0542	0.1752	1
